fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,1696,16611,231,16610,241
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,136,246,1,1,1
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,344,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,114,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,75,36,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,391,67,0,67,0
john_hodge_000_1_1.pst.198.xls,load Info:L910,271,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,104,251,2,251,2
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,558,4381,35,4381,38
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,102,70,1,70,1
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,641,25,0,25,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,212,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,106,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,900,8649,89,8640,95
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,89,69,1,16,1
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,66,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,866,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,476,366,4,364,4
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,96,61,0,61,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,153,123,0,123,0
larry_may_000_1_1.pst.114.xls,curves:G2,123,53,1,1,1
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,206,34,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,84,294,1,1,1
don_baughman_000_1_1.pst.202.xls,8-1:C38,352,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,66,237,1,237,1
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,71,11,0,9,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,235,461,3,461,4
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,229,461,4,461,5
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,1220,157,2,1,2
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,36,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1419,8313,83,8303,88
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,366,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,105,127,1,127,2
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,112,36,0,36,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,276,30,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,230,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,797,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,420,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,105,37,1,21,1
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,143,8,0,8,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1354,8313,115,8303,120
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,227,461,5,461,5
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,340,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,103,251,2,251,3
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,763,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,382,413,4,3,4
john_arnold_000_1_2.pst.326.xls,model1:P19,276,815,6,815,7
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,2661,4610,904,4610,907
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,106,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,685,824,4,824,4
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,89,61,0,61,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,72,36,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,1680,31,0,1,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,146,9,0,9,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,60,3,0,3,1
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,62,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,106,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,105,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,90,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,106,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,1553,29029,246,29029,274
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,859,3,0,3,0
