fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,276,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,1381,13,0,12,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,953,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,294,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1814,73,0,72,0
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,141,19,0,19,0
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,114,4,0,4,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1027,4,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,1648,244,2,243,2
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,232,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,290,21,1,21,1
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,335,14,0,14,0
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,334,5,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,201,39,1,37,1
don_baughman_000_1_1.pst.202.xls,8-1:C20,1034,37,1,21,1
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,172,11,0,10,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,228,110,1,110,1
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,1098,565,6,565,6
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,1083,565,6,565,7
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,1913,26,0,16,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,33,2,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2746,69,1,69,1
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,430,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,271,18,0,14,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,232,34,1,34,1
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,1493,47,1,24,1
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,268,5,0,3,0
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,976,4,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,1416,127,2,126,2
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,289,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,218,104,1,104,1
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2693,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,1093,565,6,565,6
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,427,3,0,3,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,306,248,4,248,4
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,773,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,646,3,0,2,0
john_arnold_000_1_2.pst.326.xls,model3:C20,576,46,0,46,0
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,4441,5,1,4,1
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,324,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,1328,71,1,31,1
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,259,3,0,3,0
