fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,232,5,0,4,0
daren_farmer_000_1_1.pst.313.xls,thursday:N13,206,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,374,9,0,9,0
craig_dean_000_1_1.pst.28.xls,May3:C49,124,13,0,3,0
larry_may_000_1_1.pst.309.xls,DATA:B3,207,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,156,3,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1114,20,0,9,0
drew_fossum_000_1_1.pst.224.xls,Jul:A9,113,6,0,6,0
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,220,7,0,6,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,429,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,291,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,985,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,120,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,2342,87,1,87,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,199,6,1,5,1
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,600,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,296,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,264,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,568,9,1,9,1
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,131,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,291,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,781,1,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,127,1,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,293,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,297,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,272,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,970,62,1,61,1
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,321,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,118,16,0,16,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,428,1812,13,1812,15
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,209,159,2,154,2
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,146,1,0,1,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,258,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,233,17,0,17,0
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,137,21,1,21,1
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,285,28,0,28,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,5193,1439,23,1439,24
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,346,1,0,1,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,368,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,320,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,132,1,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,1095,62,1,62,1
john_hodge_000_1_1.pst.198.xls,load Info:L910,441,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,309,247,3,247,3
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,986,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,279,70,1,70,1
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,1362,10,0,10,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,944,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,319,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1763,73,0,72,0
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,129,9,0,5,0
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,116,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,1066,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,1550,159,2,154,2
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,236,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,279,21,1,21,1
larry_may_000_1_1.pst.114.xls,curves:G2,341,1,0,1,0
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,342,3,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,215,1,0,1,0
don_baughman_000_1_1.pst.202.xls,8-1:C38,1082,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,173,11,0,10,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,150,9,0,8,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,1099,215,3,215,3
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,1089,215,2,215,3
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,1936,1,0,1,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,31,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2770,69,0,69,0
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,402,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,274,11,0,11,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,233,36,0,36,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,1481,1,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,253,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,1000,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,1486,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,310,37,1,21,1
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,219,7,0,6,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2738,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,1124,215,2,215,2
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,426,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,309,247,3,247,4
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,825,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,714,3,0,2,0
john_arnold_000_1_2.pst.326.xls,model1:P19,568,8,0,8,0
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,4479,4,0,2,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,297,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,1336,5,1,5,1
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,222,3,1,3,1
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,131,1,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,2460,2,0,1,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,386,9,0,9,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,104,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,107,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,299,37,1,21,1
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,296,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,250,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,291,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,14910,1029,30,1029,31
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,1009,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,2035,62,1,61,1
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,180,32,0,30,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,446,1,0,1,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2667,28,1,27,1
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,223,3,0,3,0
john_arnold_000_1_2.pst.354.xls,Position:M4,148,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,121,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,608,1,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,3165,8,1,6,1
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,139,10,0,8,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,153,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,167,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,109,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,278,70,1,70,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,426,105,1,31,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,433,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F38,55,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,115,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,324,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,2571,87,1,87,1
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,313,28,0,28,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,1836,150,1,1,1
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,384,3,0,2,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,236,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,364,2636,31,2636,34
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,254,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,470,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,296,95,1,92,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,294,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,134,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,115,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,334,959,12,938,13
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2608,28,0,27,0
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,401,9,0,9,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,435,77,1,75,1
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,820,3,0,2,0
andy_zipper_000_1_1.pst.88.xls,DD-EGL:P29,1037,3,0,3,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,1589,469,3,466,3
cooper_richey_000_1_1.pst.29.xls,Results:K40,68,2,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C38,303,37,0,21,0
kevin_presto_000_1_1.pst.17.xls,CALC:S152,202,29,0,29,0
keith_holst_000_1_1.pst.68.xls,Data WEI:AB2706,1378,8,0,7,0
