fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
john_arnold_000_1_2.pst.135.xls,7539,15079,9052,65,33,74,0,0,23,9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
john_zufferli_000_1_1.pst.54.xls,7437,14893,7466,66,35,57,0,0,15,7444,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
keith_holst_000_1_1.pst.144.xls,17671,50325,34943,39,24,283,0,0,24,34943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin_presto_000_1_1.pst.261.xls,10887,21772,10888,9,5,76,0,0,2,10884,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
mike_carson_000_1_1.pst.42.xls,10887,21772,10888,9,5,75,0,0,2,10884,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
richard_shapiro_001_1_2.pst.124.xls,10041,20082,10041,12,6,107,0,0,6,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin_rodrigue_000_1_1.pst.137.xls,31596,76728,72214,23,19,882,0,0,16,72210,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
robin_rodrigue_000_1_1.pst.148.xls,27268,68164,63620,20,17,738,0,0,14,63616,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
robin_rodrigue_000_1_1.pst.151.xls,22765,54636,54636,12,12,588,0,0,12,54636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin_rodrigue_000_1_1.pst.266.xls,19757,48059,45120,18,16,578,0,0,16,45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin_rodrigue_000_1_1.pst.270.xls,31947,77572,72976,24,20,911,0,0,18,72974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
robin_rodrigue_001_1_1.pst.3.xls,27268,68164,63620,20,17,798,0,0,14,63616,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
stacey_white_000_1_1.pst.254.xls,28720,57440,64620,8,9,699,0,0,9,64620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.52.xls,4504,11010,10006,53,39,97,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
andy_zipper_000_1_1.pst.53.xls,4504,11010,10006,53,39,130,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
benjamin_rogers_001_1_1.pst.134.xls,6186,17373,11493,193,135,137,0,0,80,11438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55
holden_salisbury_000_1_1.pst.33.xls,20449,81790,81787,11,10,1062,0,0,9,81786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kevin_ruscitti_000_1_1.pst.103.xls,26906,27823,26674,11990,11433,1114,0,0,11210,26451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223
elizabeth_sager_000_1_1.pst.103.xls,21572,46236,77024,115,120,1062,0,0,103,77005,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
elizabeth_sager_000_1_1.pst.122.xls,22156,47520,79160,147,165,1182,0,0,165,79160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_ring_000_1_1.pst.176.xls,47483,95071,47733,448,239,650,0,0,153,47647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86
richard_ring_000_1_1.pst.95.xls,48505,97137,48778,680,354,729,0,0,248,48672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106
thomas_martin_000_1_1_1.pst.194.xls,10613,31508,20933,367,206,165,0,0,180,20907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
andy_zipper_000_1_1.pst.54.xls,4513,11034,10028,76,54,130,0,0,24,9988,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
andy_zipper_000_1_1.pst.58.xls,4513,11034,10028,76,54,129,0,0,24,9988,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
james_steffes_000_1_1.pst.221.xls,12822,32171,25639,1351,1075,615,0,0,1068,25632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
vkaminski_000_1_1_1.pst.171.xls,19678,31509,43218,21,15,440,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.172.xls,19810,31776,43434,33,21,440,0,0,17,39427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
vkaminski_000_1_1_1.pst.173.xls,19678,31509,43218,21,15,438,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.174.xls,19810,31776,43434,33,21,444,0,0,17,39427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
vkaminski_000_1_1_1.pst.175.xls,19678,31509,43218,21,15,500,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.176.xls,19678,31509,43218,21,15,473,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.177.xls,20242,32475,44371,38,24,523,0,0,19,40274,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
andy_zipper_000_1_1.pst.59.xls,4515,11037,10033,76,54,130,0,0,24,9990,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
andy_zipper_000_1_1.pst.62.xls,4515,11037,10033,76,54,130,0,0,24,9990,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
andy_zipper_000_1_1.pst.63.xls,4486,10977,9975,76,54,129,0,0,24,9932,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
andy_zipper_000_1_1.pst.64.xls,4513,11032,10029,76,54,138,0,0,24,9986,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
andy_zipper_000_1_1.pst.65.xls,4483,10972,9969,82,58,137,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.66.xls,4483,10971,9968,81,57,138,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
andy_zipper_000_1_1.pst.67.xls,4469,10941,9940,80,57,181,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
andy_zipper_000_1_1.pst.68.xls,4469,10941,9940,80,57,128,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
andy_zipper_000_1_1.pst.69.xls,4469,10941,9940,80,57,128,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
andy_zipper_000_1_1.pst.70.xls,4471,10944,9941,83,58,128,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.71.xls,4467,10930,9929,83,58,127,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.72.xls,4467,10930,9929,83,58,127,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.73.xls,4467,10930,9929,83,58,127,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.74.xls,4467,10930,9929,83,58,127,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.75.xls,4467,10930,9929,83,58,127,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.76.xls,4467,10930,10426,83,59,135,0,0,25,10379,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.77.xls,4467,10930,10426,83,59,139,0,0,25,10379,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.78.xls,3485,9948,8953,81,56,124,0,0,22,8906,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.79.xls,3485,9948,8953,81,56,116,0,0,22,8906,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.80.xls,3490,9960,8964,87,62,153,0,0,23,8908,0,0,2,4,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
andy_zipper_000_1_1.pst.81.xls,3473,9908,8914,87,61,121,0,0,23,8859,0,0,2,4,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
john_hodge_000_1_1.pst.198.xls,24515,43008,33335,42,33,419,0,0,32,33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
scott_neal_000_1_1.pst.533.xls,6644,13085,10685,1053,770,225,0,0,330,10229,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,424
vkaminski_000_1_1_1.pst.255.xls,24112,48224,45210,16,15,620,0,0,15,45210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vkaminski_000_1_1_1.pst.256.xls,13212,26424,23488,18,16,281,0,0,16,23488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vkaminski_000_1_1_1.pst.257.xls,9288,18576,16512,18,16,194,0,0,16,16512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.106.xls,53457,99885,88905,185,128,1153,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.115.xls,53457,99885,88905,185,128,1088,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.120.xls,53457,99885,88905,185,128,1120,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.122.xls,53457,99885,88905,185,128,1116,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.138.xls,53457,99885,88905,185,128,1112,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.142.xls,53457,99885,88905,185,128,1172,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.144.xls,53457,99886,88905,188,129,1107,0,0,35,88784,1,2,2,4,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77
andy_zipper_000_1_1.pst.146.xls,53459,99890,88905,198,136,1085,0,0,35,88777,1,2,4,8,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84
andy_zipper_000_1_1.pst.16.xls,53459,99889,88905,197,135,1066,0,0,35,88777,1,2,4,8,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82
andy_zipper_000_1_1.pst.21.xls,53459,99889,88905,197,135,1147,0,0,35,88777,1,2,4,8,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82
andy_zipper_000_1_1.pst.28.xls,53459,99889,88905,197,135,1166,0,0,35,88777,1,2,4,8,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82
andy_zipper_000_1_1.pst.83.xls,29437,58197,52277,3106,2319,708,0,0,731,50662,0,0,2,4,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,1572
andy_zipper_000_1_1.pst.84.xls,53460,99894,88912,186,129,1088,0,0,35,88791,0,0,2,4,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
andy_zipper_000_1_1.pst.85.xls,53460,99894,88912,186,129,1033,0,0,35,88791,0,0,2,4,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
andy_zipper_000_1_1.pst.87.xls,53460,99894,88912,186,129,1038,0,0,35,88791,0,0,2,4,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
andy_zipper_000_1_1.pst.88.xls,53457,99885,88905,185,128,1093,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.92.xls,53457,99885,88905,185,128,1062,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
andy_zipper_000_1_1.pst.97.xls,53457,99885,88905,185,128,1060,0,0,35,88784,0,0,2,4,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
jeff_dasovich_000_1_1_1.pst.91.xls,5781,16445,13213,845,566,186,0,0,288,12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,278
jim_schwieger_000_1_1.pst.111.xls,29085,102416,106850,9228,16327,4275,2,1236,16325,105614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stacey_white_000_1_1.pst.139.xls,4531,13320,10328,266,176,112,0,0,52,10189,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114
eric_saibi_000_1_1.pst.464.xls,13268,25770,26359,162,159,239,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
eric_saibi_000_1_1.pst.598.xls,13268,25770,26359,162,159,246,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
john_forney_000_1_1.pst.58.xls,13268,25770,26359,162,159,247,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
john_forney_000_1_1.pst.59.xls,13268,25770,26359,162,159,262,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
craig_dean_000_1_1.pst.35.xls,10231,35621,40750,202,180,448,0,0,53,40542,0,0,0,0,28,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
chris_germany_000_1_2.pst.1112.xls,25416,28233,27262,12329,11769,996,65,130,11265,26626,0,0,0,0,65,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,374
juan_hernandez_000_1_1.pst.169.xls,29044,36575,57861,201,142,901,0,0,98,57817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44
don_baughman_000_1_1.pst.174.xls,74373,201657,132957,2874,1681,2090,1,20,551,129228,0,0,0,0,1116,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
mary_fischer_000_1_1.pst.120.xls,17022,33543,17929,1413,793,259,0,0,535,17493,0,0,0,0,178,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80
vkaminski_000_1_1_1.pst.127.xls,19090,24635,32716,3122,1591,481,12,24,157,23174,0,0,0,0,1351,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71
vkaminski_001_1_2_1.pst.39.xls,3999,8977,6901,398,309,90,1,2,242,6826,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62
john_griffith_000_1_1.pst.516.xls,14569,23321,20408,14,9,180,0,0,6,17476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
darron_c_giron_000_1_1_1.pst.165.xls,10597,30191,20396,708,522,145,1,28,20,19820,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,497
gstorey_000_1_1.pst.15.xls,2934,5413,6422,170,154,109,5,149,131,6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
chris_germany_000_1_2.pst.1032.xls,8573,11326,12443,783,621,187,61,1807,425,10500,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134
don_baughman_000_1_1.pst.205.xls,7598,12416,18983,516,783,426,0,0,780,18980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
bill_williams_iii_000_1_1.pst.56.xls,6251,10212,15610,435,652,323,0,0,652,15610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
don_baughman_000_1_1.pst.100.xls,5839,9567,14610,640,919,320,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.101.xls,5839,9567,14610,640,919,317,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.102.xls,5839,9567,14610,640,919,320,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.119.xls,5004,8184,12496,532,788,258,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.127.xls,5004,8152,12416,530,783,256,0,0,777,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.128.xls,4171,6822,10415,445,657,220,0,0,652,10410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
don_baughman_000_1_1.pst.129.xls,5004,8184,12496,532,788,259,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.131.xls,5004,8184,12496,532,788,258,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.132.xls,5004,8184,12496,532,788,256,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.133.xls,5004,8184,12496,532,788,269,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.134.xls,5837,9546,14577,619,919,324,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.135.xls,5837,9546,14577,619,919,331,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.137.xls,5837,9546,14577,619,919,324,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.138.xls,5837,9546,14577,619,919,325,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.140.xls,5837,9546,14577,619,919,321,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.141.xls,5837,9546,14577,619,919,312,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.142.xls,5837,9546,14577,619,919,312,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.143.xls,5837,9546,14577,619,919,323,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.144.xls,5837,9546,14577,619,919,336,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.145.xls,5837,9546,14577,619,919,334,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.147.xls,5853,9578,14608,636,919,321,0,0,912,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.148.xls,5835,9547,14575,625,919,323,0,0,912,14568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.149.xls,5835,9547,14575,625,919,318,0,0,912,14568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.150.xls,5838,9549,14579,622,919,318,0,0,912,14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.151.xls,5837,9549,14578,624,919,323,0,0,912,14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.152.xls,5839,9567,14610,640,919,322,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.167.xls,5837,9546,14577,619,919,311,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.175.xls,5837,9546,14577,619,919,322,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.176.xls,5837,9546,14577,619,919,323,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.177.xls,5837,9546,14577,619,919,324,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.178.xls,5837,9546,14577,619,919,310,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.179.xls,5837,9546,14577,619,919,314,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.180.xls,5837,9546,14577,619,919,315,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.181.xls,5838,9546,14577,619,919,312,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.182.xls,5838,9546,14577,619,919,317,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.183.xls,5838,9546,14577,619,919,313,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.184.xls,5837,9546,14577,619,919,318,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.185.xls,5837,9546,14577,619,919,319,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.186.xls,5837,9546,14577,619,919,309,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.187.xls,5837,9546,14577,619,919,311,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.188.xls,5837,9546,14577,619,919,314,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.189.xls,5838,9546,14577,619,919,318,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.190.xls,5838,9546,14577,619,919,313,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.191.xls,5798,9544,14499,671,939,312,0,0,929,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
don_baughman_000_1_1.pst.192.xls,5798,9544,14499,671,939,320,0,0,929,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
don_baughman_000_1_1.pst.193.xls,5799,9544,14499,671,939,309,0,0,929,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
don_baughman_000_1_1.pst.194.xls,5798,9544,14499,671,939,312,0,0,929,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
don_baughman_000_1_1.pst.195.xls,5799,9544,14499,671,939,311,0,0,929,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
don_baughman_000_1_1.pst.196.xls,11624,19146,29054,1374,1878,627,0,0,1858,29034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
don_baughman_000_1_1.pst.200.xls,11423,19016,28780,1349,1850,623,0,0,1833,28763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
don_baughman_000_1_1.pst.202.xls,16838,28107,42611,1985,2733,901,0,0,2709,42587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
juan_hernandez_000_1_1.pst.10.xls,5837,9546,14577,619,919,327,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
juan_hernandez_000_1_1.pst.164.xls,5837,9546,14577,619,919,324,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
juan_hernandez_000_1_1.pst.165.xls,5836,9546,14575,625,921,309,0,0,914,14568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
larry_campbell_000_1_1.pst.502.xls,5004,8184,12496,532,788,259,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
lynn_blair_000_1_1.pst.181.xls,9290,16168,15651,9400,8951,225,86,387,1209,7104,0,0,0,0,84,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572,7572
