fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
input_UC_iix2.xlsx,wind_test:I206,10438,4,1,4,1
KickstarterChallengeWColDeletes.xlsx,Kickstarter:J2877,159,2,0,2,0
bank_term_deposit.xlsx,DAILY RANGE:C11,56,3,0,2,0
advance_excel_project.xlsx,Sheet7 (2):D3,213,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CEA5,253,1,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,628,7,0,6,0
Copy of mytable_customer_details- solution.xlsx,mytable_customer_details:K1681,1598,4,0,3,0
enem_2012.xlsx,Sheet1:J127,59,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F6298,58,1,0,1,0
CL2.xlsx,Sheet30:B61,360,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,883,1,0,1,0
6502.xlsx,シート1:K3,1798,29,1,27,1
new_inventory.xlsx,Skin-Investments:A72,10851,1171,14,1171,15
VIL-2018-10.xlsx,22:AE12,185,9,1,9,1
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,146,2,0,1,0
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,2485,22,0,21,0
