fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,1274,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,419,70,0,70,0
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,1282,10,0,10,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,3856,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,426,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1624,73,0,72,0
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,140,9,0,5,0
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,127,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,914,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,2505,326,3,324,3
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,298,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,245,21,1,21,1
larry_may_000_1_1.pst.114.xls,curves:G2,465,1,0,1,0
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,282,3,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,280,1,0,1,0
don_baughman_000_1_1.pst.202.xls,8-1:C38,1386,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,261,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,210,10,1,9,1
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,3127,460,4,460,4
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,3089,460,4,460,4
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,1599,1,0,1,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,45,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2523,69,0,69,0
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,348,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,306,11,0,11,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,237,36,0,36,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,3112,1,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,250,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,825,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,4605,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,397,37,0,21,0
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,215,7,0,6,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2507,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,3184,460,4,460,5
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,368,2,0,1,0
