fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,431,345,4,345,4
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,117,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,234,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,252,17,0,17,0
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,274,25,0,25,0
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,404,45,1,45,1
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,4775,1478,19,1476,19
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,284,55,1,52,1
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,297,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,502,26,0,26,0
kim_ward_000_1_2.pst.428.xls,Sales:C9,122,29,0,26,0
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,2022,0,0,0,0
john_hodge_000_1_1.pst.198.xls,load Info:L1070,345,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,991,251,2,251,2
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,1296,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,395,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,1243,14,0,12,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,3806,0,0,0,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,400,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1611,73,0,72,0
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,130,19,1,19,1
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,150,4,0,4,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,852,4,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,2572,469,4,469,5
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,274,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,291,21,0,21,0
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,422,14,0,14,0
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,287,5,0,3,1
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,364,47,1,44,1
don_baughman_000_1_1.pst.202.xls,8-1:C20,1290,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,256,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,210,121,1,120,1
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,3249,565,5,565,5
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,3263,565,6,565,6
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,1583,26,0,16,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,48,2,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2478,69,0,69,0
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,334,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,290,18,0,14,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,224,34,0,34,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,3079,80,1,78,1
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,238,5,0,3,0
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,913,4,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,4681,127,1,126,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,431,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,233,104,1,104,3
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2562,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,3204,565,5,565,5
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,627,3,0,3,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,1116,251,2,251,2
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,817,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,601,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model3:C20,674,46,1,46,1
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,6120,5,0,4,0
