fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,126,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,505,25,1,25,1
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,205,5,0,3,0
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,129,4,0,4,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,758,729,6,729,6
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,139,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,353,18,0,14,0
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,302,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,2911,139,2,66,2
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,475,55,0,55,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,444,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,136,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,3237,0,0,0,0
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,191,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,475,45,1,45,1
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,5664,20,0,18,0
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,594,91,1,90,1
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,395,37,0,21,1
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,656,10,0,10,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,1000,745,11,735,11
jane_tholt_000_1_1.pst.123.xls,Summary:B185,426,89,2,89,2
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,151,1,0,1,0
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,1565,45,1,44,1
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,771,13,0,13,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,4600,565,8,565,8
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,1002,15,0,14,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,520,1789,13,1789,14
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,355,3,1,3,1
