fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
scott_neal_000_1_1.pst.533.xls,Sheet1:I1889,168,8,0,8,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,2252,28,0,27,0
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CN222,3792,1,0,1,0
andy_zipper_000_1_1.pst.69.xls,DD-ENA:F500,127,4,0,4,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AW14,3228,13,0,13,0
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,890,4,0,4,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1847,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,201,41,0,41,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,4372,90,1,89,1
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,1831,133,1,66,1
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,3029,565,5,565,5
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,399,37,1,21,1
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,392,37,1,21,1
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,50,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,122,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,637,40,1,38,1
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,199,14,0,7,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,415,6,0,5,0
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,123,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,375,25,0,25,0
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,148,5,1,3,1
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,120,4,0,4,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,817,729,4,729,4
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,108,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,278,18,0,14,0
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,242,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,2040,139,1,66,1
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,1221,55,0,55,0
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,332,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,134,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,2326,0,0,0,0
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,150,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,379,45,0,45,0
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,4007,20,1,18,1
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,460,91,1,90,1
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,399,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,545,10,0,10,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,715,745,7,735,7
jane_tholt_000_1_1.pst.123.xls,Summary:B185,317,89,0,89,0
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,106,1,0,1,0
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,1213,45,0,44,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,1117,13,0,13,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,3071,565,5,565,5
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,814,15,0,14,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,361,1789,9,1789,9
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,274,3,0,3,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,4554,127,1,126,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,240,60,1,60,1
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,652,129,0,129,0
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,182,234,2,234,2
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,1025,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,434,18,0,15,0
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,260,42,0,41,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,137,1,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,828,958,9,947,9
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2244,28,0,27,0
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,120,4,0,4,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,237,3,0,3,0
