fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,110,251,3,251,3
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,710,4381,57,4381,60
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,99,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,703,2536,70,2526,71
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,258,0,0,0,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,169,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,891,8649,180,8640,184
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,86,3948,43,3948,46
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,82,8,0,8,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,760,9,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,491,695,10,695,11
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,78,61,1,61,1
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,91,123,1,123,1
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,118,173,3,173,3
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,167,67,1,67,1
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,136,364,5,353,5
don_baughman_000_1_1.pst.202.xls,8-1:C20,330,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,71,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,96,477,7,476,7
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,192,667,8,667,8
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,237,667,8,667,8
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,956,4347,73,4342,75
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,57,3,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1285,8313,151,8303,155
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,269,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,91,142,2,142,3
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,124,4080,73,4080,75
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,209,159,3,157,3
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,231,1077,13,1077,13
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,673,9,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,358,127,2,126,2
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,132,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,89,1132,10,1132,11
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1305,8313,176,8303,180
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,181,667,8,667,9
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,263,15,0,15,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,80,251,3,251,3
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,678,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,279,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model3:C20,335,2925,43,2925,44
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,3841,4613,10214,4613,10216
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,102,37,1,21,1
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,477,18030,538,18030,548
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,69,61,0,61,1
kim_ward_000_1_2.pst.383.xls,Sales:C9,56,1986,23,508,23
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,1418,115,1,115,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,116,225,3,216,3
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,81,8,1,8,1
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,66,639,6,1,6
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,108,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,103,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,94,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,108,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,1778,29029,550,29029,569
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,691,9,1,4,1
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,401,13,0,13,0
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,96,349,4,349,5
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,194,1883,21,1883,22
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,1492,4385,343,4385,344
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,69,61,0,61,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,85,179,1,179,1
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,115,124,0,124,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,206,504,8,504,8
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,2409,34739,477,34735,496
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,58,2162,26,2162,28
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,118,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,137,337,2,1,2
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,83,8,0,8,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,80,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,166,178,1,177,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,357,527,5,527,5
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,107,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,75,8,0,8,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,304,201,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,983,34481,1378,34481,1402
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,78,46,0,45,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,699,0,0,0,0
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,144,1686,31,1682,32
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,112,61,1,61,1
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,137,4266,86,4266,89
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,236,1077,12,1077,13
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,275,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,61,218,2,89,2
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,103,37,1,21,1
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,160,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,75,8,0,8,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,80,1343,17,1322,18
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,1521,4385,341,4385,343
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,118,225,3,216,3
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,234,1134,15,1134,15
