fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
don_baughman_000_1_1.pst.178.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.179.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.180.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.181.xls,5838,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.182.xls,5838,9546,14577,9546,14577,102
don_baughman_000_1_1.pst.183.xls,5838,9546,14577,9546,14577,113
don_baughman_000_1_1.pst.184.xls,5837,9546,14577,9546,14577,102
don_baughman_000_1_1.pst.185.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.186.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.187.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.188.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.189.xls,5838,9546,14577,9546,14577,104
don_baughman_000_1_1.pst.190.xls,5838,9546,14577,9546,14577,108
don_baughman_000_1_1.pst.191.xls,5798,9544,14499,9544,14499,100
don_baughman_000_1_1.pst.192.xls,5798,9544,14499,9544,14499,104
don_baughman_000_1_1.pst.193.xls,5799,9544,14499,9544,14499,104
don_baughman_000_1_1.pst.194.xls,5798,9544,14499,9544,14499,100
don_baughman_000_1_1.pst.195.xls,5799,9544,14499,9544,14499,100
don_baughman_000_1_1.pst.196.xls,11624,19146,29054,19146,29054,199
don_baughman_000_1_1.pst.200.xls,11423,19016,28780,19016,28780,198
don_baughman_000_1_1.pst.202.xls,16838,28107,42611,28107,42611,294
juan_hernandez_000_1_1.pst.10.xls,5837,9546,14577,9546,14577,101
juan_hernandez_000_1_1.pst.164.xls,5837,9546,14577,9546,14577,101
juan_hernandez_000_1_1.pst.165.xls,5836,9546,14575,9546,14575,100
larry_campbell_000_1_1.pst.502.xls,5004,8184,12496,8184,12496,87
lynn_blair_000_1_1.pst.181.xls,9290,16168,15651,16168,15651,84
darrell_schoolcraft_000_1_1_1.pst.364.xls,9289,18326,19327,18326,19327,112
harry_arora_000_1_1.pst.121.xls,9417,15725,12597,15725,12597,86
harry_arora_000_1_1.pst.123.xls,9417,15725,12597,15725,12597,92
andy_zipper_000_1_1.pst.82.xls,3575,10206,9213,10206,9213,58
benjamin_rogers_000_1_1.pst.204.xls,5909,12411,12678,12411,12678,86
benjamin_rogers_001_1_1.pst.2.xls,5995,12634,12897,12634,12897,90
benjamin_rogers_001_1_1.pst.27.xls,6041,12682,12945,12682,12945,87
benjamin_rogers_001_1_1.pst.34.xls,6027,12674,12902,12674,12902,87
benjamin_rogers_001_1_1.pst.5.xls,5996,12633,12895,12633,12895,88
benjamin_rogers_001_1_1.pst.52.xls,5890,12442,12704,12442,12704,86
sally_beck_000_1_1_1_1.pst.577.xls,59131,120301,124828,120301,124828,1109
larry_campbell_000_1_1.pst.381.xls,3259,7875,6336,7875,6336,45
craig_dean_000_1_1.pst.28.xls,4921,6159,10067,6159,10067,59
eric_saibi_000_1_1.pst.218.xls,6233,16409,13773,16409,13773,129
jeffrey_a_shankman_000_1_2.pst.12.xls,6651,11865,11999,11865,11999,84
louise_kitchen_000_1_1_1_1.pst.212.xls,7615,13477,15014,13477,15014,78
louise_kitchen_001_1_1_1.pst.364.xls,5397,9547,10704,9547,10704,53
louise_kitchen_001_1_1_1.pst.374.xls,7226,12792,14129,12792,14129,114
errol_mclaughlin_jr_000_1_1.pst.134.xls,5514,9742,10963,9742,10963,68
larry_may_000_1_1.pst.309.xls,9073,18776,17606,18776,17606,124
larry_may_000_1_1.pst.312.xls,9073,18776,17606,18776,17606,124
matthew_lenhart_001_1_1.pst.103.xls,8531,20220,15609,20220,15609,93
matthew_lenhart_001_1_1.pst.145.xls,7800,18412,14246,18412,14246,84
matthew_lenhart_001_1_1.pst.147.xls,7800,18412,14246,18412,14246,85
matthew_lenhart_001_1_1.pst.152.xls,7800,18412,14246,18412,14246,110
matthew_lenhart_001_1_1.pst.154.xls,7800,18412,14246,18412,14246,86
matthew_lenhart_001_1_1.pst.158.xls,7800,18412,14246,18412,14246,85
matthew_lenhart_001_1_1.pst.164.xls,7800,18412,14246,18412,14246,85
matthew_lenhart_001_1_1.pst.173.xls,7800,18412,14246,18412,14246,84
matthew_lenhart_001_1_1.pst.96.xls,8531,20220,15609,20220,15609,92
stacey_white_000_1_1.pst.230.xls,7800,18412,14246,18412,14246,84
stacey_white_000_1_1.pst.249.xls,7800,18412,14246,18412,14246,84
vkaminski_000_1_1_1.pst.317.xls,17496,34232,26778,34232,26778,216
david_delainey_000_1_2.pst.137.xls,5959,13313,12963,13313,12963,88
john_griffith_000_1_1.pst.1000.xls,11727,13532,18167,13532,18167,140
benjamin_rogers_000_1_1.pst.7.xls,2901,15648,14257,15648,14257,86
tracy_geaccone_000_1_1.pst.197.xls,9385,17144,16606,17144,16606,99
tracy_geaccone_000_1_1.pst.198.xls,9385,17144,16606,17144,16606,101
jay_reitmeyer_000_1_1.pst.197.xls,7656,15398,15311,15398,15311,111
jay_reitmeyer_000_1_1.pst.201.xls,7568,15221,15135,15221,15135,116
peter_keavey_000_1_1.pst.21.xls,21684,38898,34713,38898,34713,276
joe_parks_000_1_1.pst.5.xls,4533,9230,10682,9230,10682,63
joe_parks_000_1_1.pst.6.xls,5163,10526,12412,10526,12412,72
benjamin_rogers_000_1_1.pst.104.xls,4453,22029,20593,22029,20593,116
lindy_donoho_000_1_1_1.pst.123.xls,4914,10645,11153,10645,11153,76
tracy_geaccone_000_1_1.pst.428.xls,8278,16054,14966,16054,14966,91
benjamin_rogers_000_1_1.pst.105.xls,58574,193857,155352,193857,155352,1734
benjamin_rogers_000_1_1.pst.11.xls,54254,175497,141312,175497,141312,1368
benjamin_rogers_000_1_1.pst.18.xls,55118,179169,144120,179169,144120,1698
jim_schwieger_000_1_1.pst.105.xls,6422,12659,10120,12659,10120,81
david_delainey_000_1_2.pst.134.xls,5256,18520,15294,18520,15294,107
robin_rodrigue_000_1_1.pst.199.xls,9674,28064,18855,28064,18855,136
tori_kuykendall_000_1_1_1.pst.12.xls,31538,43493,50425,43493,50425,435
chris_germany_000_1_2.pst.1044.xls,27267,27970,50261,27970,50261,392
chris_germany_000_1_2.pst.1046.xls,27280,27970,50305,27970,50305,400
chris_germany_000_1_2.pst.1047.xls,27347,28034,50427,28034,50427,389
chris_germany_000_1_2.pst.1057.xls,27347,28034,50435,28034,50435,391
chris_germany_000_1_2.pst.1059.xls,27347,28034,50435,28034,50435,420
chris_germany_000_1_2.pst.1062.xls,27429,28310,52692,28310,52692,418
chris_germany_000_1_2.pst.1063.xls,27424,28310,52692,28310,52692,427
chris_germany_000_1_2.pst.1075.xls,27400,28310,52661,28310,52661,459
daren_farmer_001_1_1.pst.895.xls,5686,11769,10860,11769,10860,67
phillip_m_love_000_1_1.pst.677.xls,4121,16182,15792,16182,15792,105
daren_farmer_000_1_1.pst.1131.xls,8232,17657,16960,17657,16960,101
daren_farmer_000_1_1.pst.1145.xls,8230,17654,16951,17654,16951,101
chris_dorland_000_1_1_1.pst.59.xls,3902,15951,29617,15951,29617,198
fletcher_sturm_000_1_1.pst.44.xls,4947,20065,37344,20065,37344,272
barry_tycholiz_000_1_1.pst.77.xls,15775,48736,62328,48736,62328,517
benjamin_rogers_000_1_1.pst.25.xls,2230,4201,11643,4201,11643,74
benjamin_rogers_000_1_1.pst.42.xls,2230,4201,11643,4201,11643,75
larry_may_000_1_1.pst.114.xls,6348,11919,17978,11919,17978,118
gstorey_000_1_1.pst.108.xls,7991,29415,31571,29415,31571,218
chris_germany_000_1_2.pst.1172.xls,8262,11861,13823,11861,13823,78
joe_parks_000_1_1.pst.120.xls,7924,12106,15671,12106,15671,111
joe_parks_000_1_1.pst.119.xls,15270,26713,30363,26713,30363,232
joe_parks_000_1_1.pst.121.xls,11930,20031,23682,20031,23682,256
john_arnold_000_1_2.pst.354.xls,6554,14785,14652,14785,14652,102
kevin_presto_000_1_1.pst.17.xls,7220,12670,13114,12670,13114,91
john_arnold_000_1_2.pst.108.xls,12363,13929,41750,13929,41750,314
drew_fossum_000_1_1.pst.224.xls,2600,2652,9113,2652,9113,53
gerald_nemec_000_1_1.pst.126.xls,2400,2448,8412,2448,8412,48
jonathan_mckay_000_1_1.pst.113.xls,26753,64657,45578,64657,45578,339
john_arnold_000_1_2.pst.327.xls,12375,13951,41792,13951,41792,298
errol_mclaughlin_jr_000_1_1.pst.71.xls,10490,20694,18397,20694,18397,106
monika_causholli_000_1_1.pst.60.xls,5186,6403,14567,6403,14567,100
david_delainey_000_1_2.pst.135.xls,5499,18889,15784,18889,15784,112
lindy_donoho_000_1_1_1.pst.10.xls,10377,20515,19625,20515,19625,138
lindy_donoho_000_1_1_1.pst.11.xls,10368,20497,19554,20497,19554,158
