fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
vkaminski_000_1_1_1.pst.174.xls,19810,31776,43434,33,21,489,0,0,17,39427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
vkaminski_000_1_1_1.pst.175.xls,19678,31509,43218,21,15,477,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.176.xls,19678,31509,43218,21,15,484,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.177.xls,20242,32475,44371,51,30,506,0,0,18,40260,0,0,0,0,1,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4
andy_zipper_000_1_1.pst.59.xls,4515,11037,10033,73,52,143,0,0,24,9990,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.62.xls,4515,11037,10033,73,52,143,0,0,24,9990,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.63.xls,4486,10977,9975,73,52,141,0,0,24,9932,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.64.xls,4513,11032,10029,73,52,142,0,0,24,9986,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.65.xls,4483,10972,9969,79,56,139,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.66.xls,4483,10971,9968,78,55,140,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.67.xls,4469,10941,9940,77,55,140,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
