fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
monika_causholli_000_1_1.pst.60.xls,5186,6403,14567,6403,14567,118
david_delainey_000_1_2.pst.135.xls,5499,18889,15784,1314,1441,317
lindy_donoho_000_1_1_1.pst.10.xls,10377,20515,19625,2353,2072,403
lindy_donoho_000_1_1_1.pst.11.xls,10368,20497,19554,2475,2129,409
lindy_donoho_000_1_1_1.pst.13.xls,10387,20518,19574,2496,2149,423
lindy_donoho_000_1_1_1.pst.142.xls,10262,20258,19328,2242,1906,413
lindy_donoho_000_1_1_1.pst.15.xls,10262,20258,19328,2242,1906,411
lindy_donoho_000_1_1_1.pst.17.xls,10387,20518,19574,2496,2149,429
michelle_lokay_000_1_2_1.pst.24.xls,4444,6445,7805,3124,3030,107
jane_tholt_000_1_1.pst.16.xls,4642,7346,9913,6920,9444,109
jane_tholt_000_1_1.pst.18.xls,4646,7350,9916,6924,9447,107
jane_tholt_000_1_1.pst.19.xls,4646,7350,9916,6924,9447,105
robin_rodrigue_000_1_1.pst.53.xls,7003,11335,10609,9672,8658,117
kevin_hyatt_000_1_1.pst.120.xls,4905,6986,8583,3413,3327,120
michelle_lokay_000_1_2_1.pst.368.xls,4898,6965,8569,3413,3327,119
kevin_presto_000_1_1.pst.473.xls,26276,44639,36692,4994,4976,318
vkaminski_000_1_1_1.pst.24.xls,6067,11413,16230,10715,10930,215
chris_germany_000_1_1_1.pst.109.xls,6901,7241,13851,4666,8459,327
chris_germany_000_1_1_1.pst.84.xls,6942,7241,13893,4597,8459,332
chris_germany_000_1_1_1.pst.96.xls,6912,7241,13862,4647,8460,343
chris_germany_000_1_1_1.pst.99.xls,6910,7241,13860,4651,8460,327
teb_lokey_000_1_1.pst.20.xls,7297,12892,15338,1846,1661,289
chris_germany_000_1_1_1.pst.125.xls,6925,7569,13888,5201,8604,332
bill_williams_iii_000_1_1.pst.68.xls,33198,50550,73190,26922,33144,1318
jonathan_mckay_000_1_1.pst.11.xls,15342,35859,36099,2959,2867,742
jonathan_mckay_000_1_1.pst.12.xls,15342,35859,36099,2957,2867,810
jonathan_mckay_000_1_1.pst.13.xls,15346,35859,36103,2962,2871,804
jonathan_mckay_000_1_1.pst.14.xls,15339,35859,36096,2950,2864,736
jonathan_mckay_000_1_1.pst.15.xls,15329,35849,36086,2948,2863,743
stacey_white_000_1_1.pst.382.xls,8803,14196,12394,8960,7940,172
tracy_geaccone_000_1_1.pst.238.xls,10696,16614,16321,12462,11417,286
tracy_geaccone_000_1_1.pst.266.xls,10633,16494,16229,12408,11404,252
rick_buy_000_1_2_1.pst.28.xls,6835,15698,17295,1938,1577,178
frank_ermis_000_1_1.pst.180.xls,9841,37159,28095,1013,856,255
john_lavorato_001_1_1_1.pst.86.xls,9620,27730,18740,558,599,131
mike_grigsby_000_1_1_1.pst.133.xls,9620,27730,18740,558,599,130
mike_grigsby_000_1_1_1.pst.146.xls,9621,27730,18740,558,599,128
mike_grigsby_000_1_1_1.pst.147.xls,9621,27730,18740,558,599,130
mike_grigsby_000_1_1_1.pst.188.xls,9838,37159,28095,1013,856,252
mike_grigsby_000_1_1_1.pst.189.xls,9841,37159,28095,1013,856,246
mike_grigsby_000_1_1_1.pst.247.xls,9536,27613,18635,369,494,130
mike_grigsby_000_1_1_1.pst.248.xls,9536,27613,18635,369,494,131
mike_grigsby_000_1_1_1.pst.250.xls,9620,27730,18740,558,599,128
mike_grigsby_000_1_1_1.pst.251.xls,9620,27730,18740,558,599,130
mike_grigsby_000_1_1_1.pst.255.xls,9620,27730,18740,558,599,192
mike_grigsby_000_1_1_1.pst.256.xls,9620,27730,18740,558,599,131
mike_grigsby_000_1_1_1.pst.260.xls,9620,27730,18740,558,599,131
mike_grigsby_000_1_1_1.pst.261.xls,9620,27730,18740,558,599,130
joe_parks_000_1_1.pst.296.xls,7077,12470,13817,374,377,268
darrell_schoolcraft_000_1_1_1.pst.219.xls,7225,10290,12635,5050,4893,174
darrell_schoolcraft_000_1_1_1.pst.428.xls,7550,10747,13208,5263,5108,205
darrell_schoolcraft_000_1_1_1.pst.700.xls,7543,10735,13199,5258,5103,185
lynn_blair_000_1_1.pst.12.xls,7542,10736,13196,5261,5104,187
paul_y'barbo_000_1_1.pst.127.xls,7543,10735,13199,5258,5103,191
dutch_quigley_000_1_1.pst.212.xls,6210,11195,12743,3057,2888,436
dutch_quigley_000_1_1.pst.211.xls,6241,11185,12774,3083,2919,419
dutch_quigley_000_1_1.pst.210.xls,6009,10947,12541,3082,2919,445
mike_swerzbin_000_1_1.pst.4.xls,26378,52391,26378,1077,721,606
stacey_white_000_1_1.pst.228.xls,16574,56879,45583,832,1161,743
errol_mclaughlin_jr_000_1_1.pst.23.xls,11325,19941,20643,369,361,267
errol_mclaughlin_jr_000_1_1.pst.24.xls,11325,19941,20643,369,361,246
benjamin_rogers_000_1_1.pst.57.xls,22562,50574,61967,7695,9039,869
vkaminski_002_1_1_1.pst.276.xls,15555,32505,37711,5085,5783,574
harry_arora_000_1_1.pst.12.xls,19761,39683,47160,7124,7437,732
harry_arora_000_1_1.pst.14.xls,19761,39683,47160,7124,7437,771
benjamin_rogers_000_1_1.pst.45.xls,5623,27015,62584,3120,3759,2820
jeff_dasovich_000_1_1_1.pst.117.xls,4426,7760,8345,4524,5128,146
tracy_geaccone_000_1_1.pst.306.xls,22259,34326,46833,34052,38947,599
