fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
peter_keavey_000_1_1.pst.21.xls,21684,38898,34713,38898,34713,282
joe_parks_000_1_1.pst.5.xls,4533,9230,10682,9230,10682,64
joe_parks_000_1_1.pst.6.xls,5163,10526,12412,10526,12412,75
benjamin_rogers_000_1_1.pst.104.xls,4453,22029,20593,22029,20593,121
lindy_donoho_000_1_1_1.pst.123.xls,4914,10645,11153,10645,11153,79
tracy_geaccone_000_1_1.pst.428.xls,8278,16054,14966,16054,14966,108
benjamin_rogers_000_1_1.pst.105.xls,58574,193857,155352,193857,155352,1979
benjamin_rogers_000_1_1.pst.11.xls,54254,175497,141312,175497,141312,1588
benjamin_rogers_000_1_1.pst.18.xls,55118,179169,144120,179169,144120,1669
jim_schwieger_000_1_1.pst.105.xls,6422,12659,10120,12659,10120,93
david_delainey_000_1_2.pst.134.xls,5256,18520,15294,18520,15294,115
robin_rodrigue_000_1_1.pst.199.xls,9674,28064,18855,28064,18855,144
tori_kuykendall_000_1_1_1.pst.12.xls,31538,43493,50425,43493,50425,465
chris_germany_000_1_2.pst.1044.xls,27267,27970,50261,27970,50261,413
chris_germany_000_1_2.pst.1046.xls,27280,27970,50305,27970,50305,427
chris_germany_000_1_2.pst.1047.xls,27347,28034,50427,28034,50427,436
chris_germany_000_1_2.pst.1057.xls,27347,28034,50435,28034,50435,419
chris_germany_000_1_2.pst.1059.xls,27347,28034,50435,28034,50435,425
chris_germany_000_1_2.pst.1062.xls,27429,28310,52692,28310,52692,446
chris_germany_000_1_2.pst.1063.xls,27424,28310,52692,28310,52692,479
chris_germany_000_1_2.pst.1075.xls,27400,28310,52661,28310,52661,442
daren_farmer_001_1_1.pst.895.xls,5686,11769,10860,11769,10860,65
phillip_m_love_000_1_1.pst.677.xls,4121,16182,15792,16182,15792,109
daren_farmer_000_1_1.pst.1131.xls,8232,17657,16960,17657,16960,105
daren_farmer_000_1_1.pst.1145.xls,8230,17654,16951,17654,16951,113
chris_dorland_000_1_1_1.pst.59.xls,3902,15951,29617,15951,29617,206
fletcher_sturm_000_1_1.pst.44.xls,4947,20065,37344,20065,37344,260
barry_tycholiz_000_1_1.pst.77.xls,15775,48736,62328,48736,62328,570
benjamin_rogers_000_1_1.pst.25.xls,2230,4201,11643,4201,11643,78
benjamin_rogers_000_1_1.pst.42.xls,2230,4201,11643,4201,11643,78
larry_may_000_1_1.pst.114.xls,6348,11919,17978,11919,17978,123
gstorey_000_1_1.pst.108.xls,7991,29415,31571,29415,31571,227
chris_germany_000_1_2.pst.1172.xls,8262,11861,13823,11861,13823,80
joe_parks_000_1_1.pst.120.xls,7924,12106,15671,12106,15671,118
joe_parks_000_1_1.pst.119.xls,15270,26713,30363,26713,30363,248
joe_parks_000_1_1.pst.121.xls,11930,20031,23682,20031,23682,184
john_arnold_000_1_2.pst.354.xls,6554,14785,14652,14785,14652,110
kevin_presto_000_1_1.pst.17.xls,7220,12670,13114,12670,13114,95
john_arnold_000_1_2.pst.108.xls,12363,13929,41750,13929,41750,321
drew_fossum_000_1_1.pst.224.xls,2600,2652,9113,2652,9113,50
gerald_nemec_000_1_1.pst.126.xls,2400,2448,8412,2448,8412,46
jonathan_mckay_000_1_1.pst.113.xls,26753,64657,45578,64657,45578,354
john_arnold_000_1_2.pst.327.xls,12375,13951,41792,13951,41792,318
errol_mclaughlin_jr_000_1_1.pst.71.xls,10490,20694,18397,20694,18397,137
monika_causholli_000_1_1.pst.60.xls,5186,6403,14567,6403,14567,107
david_delainey_000_1_2.pst.135.xls,5499,18889,15784,18889,15784,119
lindy_donoho_000_1_1_1.pst.10.xls,10377,20515,19625,20515,19625,146
lindy_donoho_000_1_1_1.pst.11.xls,10368,20497,19554,20497,19554,147
lindy_donoho_000_1_1_1.pst.13.xls,10387,20518,19574,20518,19574,151
lindy_donoho_000_1_1_1.pst.142.xls,10262,20258,19328,20258,19328,149
lindy_donoho_000_1_1_1.pst.15.xls,10262,20258,19328,20258,19328,147
lindy_donoho_000_1_1_1.pst.17.xls,10387,20518,19574,20518,19574,158
michelle_lokay_000_1_2_1.pst.24.xls,4444,6445,7805,6445,7805,45
jane_tholt_000_1_1.pst.16.xls,4642,7346,9913,7346,9913,89
jane_tholt_000_1_1.pst.18.xls,4646,7350,9916,7350,9916,78
jane_tholt_000_1_1.pst.19.xls,4646,7350,9916,7350,9916,78
robin_rodrigue_000_1_1.pst.53.xls,7003,11335,10609,11335,10609,67
kevin_hyatt_000_1_1.pst.120.xls,4905,6986,8583,6986,8583,49
michelle_lokay_000_1_2_1.pst.368.xls,4898,6965,8569,6965,8569,50
kevin_presto_000_1_1.pst.473.xls,26276,44639,36692,44639,36692,319
vkaminski_000_1_1_1.pst.24.xls,6067,11413,16230,11413,16230,116
chris_germany_000_1_1_1.pst.109.xls,6901,7241,13851,7241,13851,106
chris_germany_000_1_1_1.pst.84.xls,6942,7241,13893,7241,13893,106
chris_germany_000_1_1_1.pst.96.xls,6912,7241,13862,7241,13862,115
chris_germany_000_1_1_1.pst.99.xls,6910,7241,13860,7241,13860,104
teb_lokey_000_1_1.pst.20.xls,7297,12892,15338,12892,15338,105
chris_germany_000_1_1_1.pst.125.xls,6925,7569,13888,7569,13888,105
bill_williams_iii_000_1_1.pst.68.xls,33198,50550,73190,50550,73190,472
jonathan_mckay_000_1_1.pst.11.xls,15342,35859,36099,35859,36099,255
jonathan_mckay_000_1_1.pst.12.xls,15342,35859,36099,35859,36099,252
jonathan_mckay_000_1_1.pst.13.xls,15346,35859,36103,35859,36103,251
jonathan_mckay_000_1_1.pst.14.xls,15339,35859,36096,35859,36096,251
jonathan_mckay_000_1_1.pst.15.xls,15329,35849,36086,35849,36086,251
stacey_white_000_1_1.pst.382.xls,8803,14196,12394,14196,12394,77
tracy_geaccone_000_1_1.pst.238.xls,10696,16614,16321,16614,16321,120
tracy_geaccone_000_1_1.pst.266.xls,10633,16494,16229,16494,16229,120
rick_buy_000_1_2_1.pst.28.xls,6835,15698,17295,15698,17295,133
frank_ermis_000_1_1.pst.180.xls,9841,37159,28095,37159,28095,320
john_lavorato_001_1_1_1.pst.86.xls,9620,27730,18740,27730,18740,154
mike_grigsby_000_1_1_1.pst.133.xls,9620,27730,18740,27730,18740,154
mike_grigsby_000_1_1_1.pst.146.xls,9621,27730,18740,27730,18740,152
mike_grigsby_000_1_1_1.pst.147.xls,9621,27730,18740,27730,18740,152
mike_grigsby_000_1_1_1.pst.188.xls,9838,37159,28095,37159,28095,229
mike_grigsby_000_1_1_1.pst.189.xls,9841,37159,28095,37159,28095,229
mike_grigsby_000_1_1_1.pst.247.xls,9536,27613,18635,27613,18635,152
mike_grigsby_000_1_1_1.pst.248.xls,9536,27613,18635,27613,18635,152
mike_grigsby_000_1_1_1.pst.250.xls,9620,27730,18740,27730,18740,154
mike_grigsby_000_1_1_1.pst.251.xls,9620,27730,18740,27730,18740,159
mike_grigsby_000_1_1_1.pst.255.xls,9620,27730,18740,27730,18740,151
mike_grigsby_000_1_1_1.pst.256.xls,9620,27730,18740,27730,18740,152
mike_grigsby_000_1_1_1.pst.260.xls,9620,27730,18740,27730,18740,225
mike_grigsby_000_1_1_1.pst.261.xls,9620,27730,18740,27730,18740,151
joe_parks_000_1_1.pst.296.xls,7077,12470,13817,12470,13817,98
darrell_schoolcraft_000_1_1_1.pst.219.xls,7225,10290,12635,10290,12635,73
darrell_schoolcraft_000_1_1_1.pst.428.xls,7550,10747,13208,10747,13208,77
darrell_schoolcraft_000_1_1_1.pst.700.xls,7543,10735,13199,10735,13199,76
lynn_blair_000_1_1.pst.12.xls,7542,10736,13196,10736,13196,77
paul_y'barbo_000_1_1.pst.127.xls,7543,10735,13199,10735,13199,76
dutch_quigley_000_1_1.pst.212.xls,6210,11195,12743,11195,12743,88
dutch_quigley_000_1_1.pst.211.xls,6241,11185,12774,11185,12774,175
dutch_quigley_000_1_1.pst.210.xls,6009,10947,12541,10947,12541,84
