fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
brti_excel_analysis.xlsx,brti_excel:B63,106,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:C12979,1151,2,0,2,0
ecosystems_calculations_20211130.xlsx,0107:F79,282,15,0,4,0
2019-05-10-1102_empty_racir.xlsx,Measurements:C11,896,17,0,6,0
工作簿1-20181122163651735.xlsx,不良明细:CEA5,462,1,0,1,0
freezeExample.xlsx,Sheet:C21947,364,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:J5725,534,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,53,3,0,2,0
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:D13,836,20,0,5,0
peerrank copy.xlsx,Sheet1:A38,5840,13,0,11,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Pivot Tables:M8,60,1,0,1,0
lenderToProyek.xlsx,Sheet2:I32256,10702,2,1,1,1
TestTable.xlsx,Таблица по выездам:AG330,620,0,1,0,1
Quarterly-Engage-UA-Revenue.xlsx,FSM:I1495,5421,6,0,5,0
20204-0.xlsx,Calcu_ADJ:L3,218,61,1,54,1
dist.xlsx,triangular:G2,157,2,0,2,0
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:F1298,1195,1,0,1,0
Covid SJC.xlsx,Planilha1:B2,534,10,1,10,1
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CEA5,523,1,0,1,0
تستور.xlsx,المشاريع:A3,1284,1,1,1,1
RE6685.xlsx,RE6685:C4071,348,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AA8433,1962,0,0,0,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:D26632,1569,1,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,Virgin Megastore QATAR (2019):J11,506,21,0,21,0
vicon_udp_teensy.xlsx,less_didgits_200Hz_xbee:B1419,2654,3,0,1,0
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:C11,869,17,0,6,0
KickstarterCampaignAnalysis.xlsx,Sheet1:I3390,171,1,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CEA5,486,1,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:I10356,49,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:BAL33,443,0,0,0,0
abundance data.xlsx,Protein groups:J7604,218,1,0,1,0
AllDataSpacing.xlsx,Raw Data:S9270,437,1,0,1,0
FirstLink - Copy 2.xlsx,lognorm via norm:B4,778,7,0,4,0
Enhanced_0-level_11-4-2016.xlsx,Sheet1:E10,611,8,0,6,0
5_4_합성곱신경망.xlsx,학습:L2,1258,95,0,95,0
all-geocodes-v2018 (1).xlsx,v2018geocodes:G30878,1117,2,1,1,1
EDA.xlsx,training:B23,90,8,0,7,0
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,407,5,0,2,0
控制图.xlsx,输入:A11,209,1,0,1,0
reference10_0.xlsx,Sheet0:D1391,120,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D41,4380,6,0,4,0
Texas Local Governments.xlsx,GSA SAM Data:M3684,279,1,0,1,0
updatedProduceSales.xlsx,Sheet:C21947,275,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B6,197,5,0,4,0
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C116,3912,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,261,1,0,1,0
【第8回当日配布料】問題演習_第2回_確率.xlsx,【解答】（演習問題２）NYの気温データ :B14,426,1,0,1,0
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,372,6,0,6,0
basecase.xlsx,Propor:N4,1320,5,0,4,0
Analysis_Final.xlsx,Bloomberg data:IC1462,1936,0,0,0,0
sampleDistanceCalculations.xlsx,_fit235754964:D2105,2055,3,0,2,0
uniworld_dipimp_test.xlsx,American Affiliates:R7647,1425,1,0,1,0
data_banknote_authentication.xlsx,Data:A38,380,8,0,6,0
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB44,1477,0,0,0,0
StarterBookH Homework .xlsx,Bonus Backers Count:F42,417,1,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:N13,667,17,0,17,0
KPMG_file.xlsx,NewCustomerList:J259,868,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K4613,1789,1,0,1,0
Supplemental_File_2.xlsx,find DE Mets in iAF1260:B43,4415,214,1,213,1
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B57,521,190,1,190,2
Empoyee Master.xlsx,Corrections July 2019:G11,660,1,0,1,0
Input data.xlsx,Sheet2:N2180,609,7,0,6,0
工作簿1-20181122164802462.xlsx,不良明细:CEA5,489,1,0,1,0
big+troubles.xlsx,Action List:AA15,212,0,0,0,0
MER_DataElements_Public.xlsx,des:Q826,2338,3,0,2,0
covidImpact.xlsx,Sheet2:D29246,2430,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B47,715,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:L157,333,1,0,1,0
2014.12 Thermal Decay .xlsx,C(T):B13,950,5,1,5,1
LEITE_COMPOSIÇÃO.xlsx,Plan1:C273,587,8,0,3,0
Football Team Dataset MGSC661.xlsx,22:H12,145,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,2289,3,0,2,0
NH2012Trends_orig.xlsx,data_harmonization:A1238,273,7,0,4,0
part 4.xlsx,Prob 18:O3,301,32,1,32,1
City Summary Template 1.xlsx,City Summary:K69,2063,5,0,4,1
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D6883,463,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A290,318,2,0,1,0
olist_groups1.xlsx,growths:B7,215,5,0,5,0
机器订单_2020-06-16.xlsx,订单:AG213,294,0,0,0,0
spread_input_jul30_1_12h.xlsx,Truckstops:D767,335,3,0,3,1
Bleaching Data MAP Final.xlsx,Sheet1:G1475,541,1,1,1,1
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Returns:R18,622,8,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Chart 3 - Archive ICU:A2,340,1,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:F4412,254,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CEA5,705,1,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CEA5,607,1,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5635,248,2,0,1,0
short_msg_option_info_data.xlsx,备份:B14446,1483,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J13669,220,1,0,1,0
House_Election_Data_2008.xlsx,Cong Dist:BD4906,6425,6,0,3,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:X88,1349,15,0,3,0
SoA TEMP V3.11.0.xlsx,Undergr (2):F1051,29606,9,0,8,0
AllDataShapeSimulation.xlsx,Raw Data:K3768,949,1,0,1,0
Budget Doc.xlsx,Sheet1:AF10850,1527,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):Z614,95982,136,5,136,5
Slots.xlsx,Char count by slot:B44,161,2,0,2,0
stop_totals.xlsx,Sheet1:F2168,89,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,502,1,0,1,0
september-2-2021.xlsx,TestingByDate (Test Date):C3,1109,2,0,1,0
database_2016.xlsx,All data:I4705,737,3,0,1,0
ACI.xlsx,H=1.25-P=1.5:I37,331,2,1,2,1
indexes for automatovie sector.xlsx,ReferenceData:C1009,4518,1450,20,1449,21
工作簿1-20181123115814614.xlsx,不良明细:CEA5,568,1,0,1,0
NUKE.xlsx,20150310_NUKE.csv:AC213,11650,0,0,0,0
Processed Data-pre.xlsx,Password Sequences:A1,397,1,0,1,0
recentAPIdata2019.xlsx,Sheet:N38267,1288,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:C11,952,17,0,6,0
employmentForecast_presto.xlsx,dataOrig:L42,158,11,0,11,0
StarterBook_SC.xlsx,Bonus:D4,390,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CEA5,434,1,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16587,104,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11736,99,1,0,1,0
ExampleStudy.xlsx,Sources:E16,3868,7,0,7,0
input_UC_iix2.xlsx,wind_test:I206,9959,4,0,4,0
KickstarterChallengeWColDeletes.xlsx,Kickstarter:J2877,250,2,0,2,0
bank_term_deposit.xlsx,DAILY RANGE:C11,65,3,0,2,0
advance_excel_project.xlsx,Sheet7 (2):D3,243,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CEA5,466,1,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,818,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,mytable_customer_details:K1681,2003,4,0,3,0
enem_2012.xlsx,Sheet1:J127,66,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F6298,57,1,0,1,0
CL2.xlsx,Sheet30:B61,401,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,1063,1,0,1,0
6502.xlsx,シート1:K3,2525,29,0,27,0
new_inventory.xlsx,Skin-Investments:A72,18925,1171,12,1171,12
VIL-2018-10.xlsx,22:AE12,191,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,121,2,0,1,0
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,2220,22,0,21,0
