fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,463,1789,12,1789,14
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,224,3,0,3,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,1388,127,1,126,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,219,60,1,60,1
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,439,129,1,129,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,183,234,3,234,3
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,1054,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,202,18,0,15,0
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,278,41,0,41,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,129,1,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,615,958,10,947,11
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2643,28,0,27,0
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,115,4,0,4,1
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,224,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,291,44,0,44,0
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,273,1,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,2196,2971,40,2967,43
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2556,28,0,27,0
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,100,1,0,1,0
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,188,65,1,56,1
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,1581,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:U11,186,2,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,231,5,0,4,0
daren_farmer_000_1_1.pst.313.xls,thursday:N556,206,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,374,225,2,216,2
craig_dean_000_1_1.pst.28.xls,May3:C2,157,2,0,2,0
larry_may_000_1_1.pst.309.xls,DATA:B3,202,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,156,1,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1211,20,0,9,0
drew_fossum_000_1_1.pst.224.xls,Jul:A9,112,6,0,6,0
chris_germany_000_1_2.pst.162.xls,gatherco:J3,220,104,1,104,1
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,433,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,297,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1053,4,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,119,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,2404,126,1,58,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,198,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,592,4,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,266,108,2,108,2
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,304,88,1,1,1
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,565,17,0,16,0
